beer_id,beer_Name,beer_Style,Style_Key,Brewery,Description,ABV,Ave_Rating,Min_IBU,Max_IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
5330,Rosenweiss,Wheat Beer - Kristallweizen,114,Tin Man Brewing Company,Notes:,6.0,3.62,10,15,1,0,0,0,1,0,0,0,6,4,3
5331,Cascade Blonde,Wheat Beer - Kristallweizen,114,Cascade Brewery Company Ltd.,Notes:,4.8,3.01,10,15,5,11,2,18,15,19,0,19,20,4,38
5332,Sanwald Kristall Weizen,Wheat Beer - Kristallweizen,114,Dinkelacker-Schwabenbraeu AG,Notes:,4.9,3.24,10,15,7,13,1,4,7,12,0,11,5,5,11
5333,Weisse Weisse Baby,Wheat Beer - Kristallweizen,114,Orange Blossom Pilsner LLC,"Notes:Weisse Weisse Baby is Bavarian style wheat beer that is as fresh as it gets. Brewed with traditional Bavarian yeast from Weihenstephan, WWB is somewhere in between a kristal and a hefe with its slight haze.	",5.4,3.44,10,15,4,5,2,0,1,9,0,13,0,5,8
5334,Falkensteiner Weizen,Wheat Beer - Kristallweizen,114,Privatbrauerei Bischoff,Notes:,5.2,3.21,10,15,10,11,7,4,8,10,0,15,4,4,13
5335,Krystal Weizen,Wheat Beer - Kristallweizen,114,Portneuf Valley Brewing,"Notes:Cousin to the hefeweizen, we've cleared it up for a smooth and light wheat beer. Light and crisp with low hop character.	",0.0,3.25,10,15,9,9,0,7,2,10,0,13,7,4,8
5336,Lobo Kristall Weizen,Wheat Beer - Kristallweizen,114,Pedernales Brewing Company,Notes:,5.0,3.87,10,15,0,0,0,0,0,0,0,0,0,0,0
5337,Aeronaut Kristallweizen,Wheat Beer - Kristallweizen,114,Aeronaut Brewing Company,Notes:,5.0,3.97,10,15,0,0,0,0,0,0,0,0,0,0,0
5338,K-Dub,Wheat Beer - Kristallweizen,114,Barnstable Brewing,Notes:,5.4,4.02,10,15,5,13,5,2,7,10,0,15,2,6,11
5339,Zitronenweizen,Wheat Beer - Kristallweizen,114,Triumph Brewing Company,Notes:,5.5,3.68,10,15,4,6,0,2,1,10,0,9,6,3,5
5340,Kapuziner Kristall-Weizen,Wheat Beer - Kristallweizen,114,Kulmbacher Brauerei AG,Notes:,5.4,3.26,10,15,3,8,1,4,5,5,0,8,5,7,14
5341,Green WaveNew Orleans Lager & Ale Brewing Company (NOLA),Wheat Beer - Kristallweizen,114,New Orleans Lager & Ale Brewing Company (NOLA),Notes:,5.4,3.71,10,15,2,7,2,1,2,4,0,9,2,5,7
5342,Hef U Up,Wheat Beer - Kristallweizen,114,Prohibition Brewing Company,Notes:A Medium malt body and slightly sweet onset is complimented by slight citrus undertones. This beer finishes smooth with subtle banana notes.	,7.4,3.91,10,15,0,4,0,0,2,2,0,4,0,0,2
5343,People's Champ,Wheat Beer - Kristallweizen,114,8th Wonder Brewery,Notes:,5.4,3.5,10,15,0,0,0,0,0,0,0,0,0,0,0
5344, Blanca,Wheat Beer - Kristallweizen,114,3 Cordilleras,Notes:,4.6,3.36,10,15,0,2,0,2,1,1,0,3,1,0,7
5345,Julius Echter Kristall Weizen,Wheat Beer - Kristallweizen,114,Würzburger Hofbräu AG,Notes:,4.9,4.33,10,15,0,0,2,0,6,2,0,1,0,3,5
5346,Rieser Kristall-Weizen,Wheat Beer - Kristallweizen,114,Ankerbräu Nördlingen,Notes:,5.5,3.77,10,15,11,10,4,6,7,10,0,19,11,6,18
5347,Citraizen,Wheat Beer - Kristallweizen,114,Jaws Brewery,Notes:,4.8,3.73,10,15,0,0,0,0,0,0,0,0,0,0,0
5348,Bitt à Tibi - Amos Kristall Witte,Wheat Beer - Kristallweizen,114,Brasserie Belgh Brasse,Notes:,5.0,3.27,10,15,0,0,0,0,0,0,0,0,0,0,0
5349,Kristall Weizen,Wheat Beer - Kristallweizen,114,Propeller Brewery,"Notes:Literally ""crystal wheat."" A Kristall Weizen is a filtered pale Weissbier. It pours ""crystal""-clear rather than yeast-hazey. Propeller Kristall Weizen is made with special Weizen yeast, German Noble hops and equal amounts of barley and wheat malts. Like its Hefeweizen counterpart, Kristall Weizen develops a richly-textured, firm, white head in the glass. Very light, spritzy-effervescent and refreshing on the palate, with creamy texture and gentle, lightly fruity character, it finishes with a touch of dryness. Propeller Kristall Weizen pairs well with summer heat and good times... Prost.12 IBU",5.3,3.82,10,15,10,7,2,7,3,3,0,8,7,6,22
5350,Weiss Weiss Baby,Wheat Beer - Kristallweizen,114,Figueroa Mountain Brewing Co.,Notes:,4.9,3.76,10,15,1,3,0,7,4,9,0,9,9,1,1
5351,Arcobräu Weissbier Hell,Wheat Beer - Kristallweizen,114,Arcobräu Gräfliches Brauhaus,Notes:,5.3,3.63,10,15,1,2,1,1,2,3,0,5,1,6,7
5352,Treasure State,Wheat Beer - Kristallweizen,114,Meadowlark Brewing,"Notes:An American wheat ale filtered to a crystal brilliance.Montana was nicknamed the Treasure State for its numerous deposits of gold, silver, and precious sapphire gemstones. Folks who have lived near the plains, rivers, and mountains of Montana have come to appreciate the “Treasure State” as a state of mind. It’s the way you feel when you’re surrounded by the vast open spaces and towering land masses. It’s that humbling sense of gratitude and wonder that one finds in the presence of things older and greater than one’s self. We brew this filtered wheat ale in celebration of the place we call Montana. It’s natural splendor surpasses any trove of gold or gems. Made in Montana. Treasured Everywhere.IBUs: 15SRM: 5OG: 1.039",4.5,3.68,10,15,2,3,1,1,7,0,1,1,2,2,24
5353,Edelweiss Kristallklar Weissbier,Wheat Beer - Kristallweizen,114,Brau Union Österreich AG,Notes:,0.0,3.2,10,15,7,8,0,2,7,2,0,6,2,3,7
5354,Spaten Munich Club-Weissbier,Wheat Beer - Kristallweizen,114,Spaten-Franziskaner-Bräu,Notes:,0.0,3.76,10,15,0,0,0,0,0,0,0,0,0,0,0
5355,Ewald The Brilliant,Wheat Beer - Kristallweizen,114,Utepils Brewing Co,Notes:,5.2,4.28,10,15,6,4,2,0,0,3,0,4,1,3,4
5356,Crystal Wheat,Wheat Beer - Kristallweizen,114,Dust Bowl Brewing Company - Downtown Taproom,Notes:A wheat beer with a slightly sweet malt presence.	,4.5,3.61,10,15,1,2,0,1,3,0,0,0,1,0,8
5357,Monterey Bay Wheat,Wheat Beer - Kristallweizen,114,English Ales Brewery,Notes:,4.5,3.16,10,15,1,4,0,2,7,5,1,4,3,1,16
5358,White Chocolate,Wheat Beer - Wheatwine,108,The Bruery,"Notes:ABV varies by batch.The primary component of our ""White Oak"" ale is a 100% barrel aged wheat wine that we affectionately refer to as ""White Oak Sap."" Essentially a ""summer"" barley-wine style ale, but made with a wheat heavy grain base, White Oak Sap is aged in used bourbon barrels for nearly a year and comes out rich in flavors of coconut, honey, caramel and vanilla. To compliment the already rich flavors of the beer, we've added cacao nibs and vanilla beans to give this beer the delicate flavor of white chocolate...hence the name.",13.8,4.23,45,85,8,114,81,31,115,26,0,34,7,56,196
5359,White Oak,Wheat Beer - Wheatwine,108,The Bruery,"Notes:White Oak is a blended beer-- 50% wheatwine aged in Bourbon barrels (we call it ""White Oak Sap""), and 50% Mischief (our Golden Strong Ale). Vivid caramel, coconut and vanilla flavors blanketed in a crisp yet robust wheat ale, White Oak is an exercise of balance.",11.5,3.94,45,85,7,60,85,7,99,49,0,68,7,48,110
5360,Sweet Repute,Wheat Beer - Wheatwine,108,Founders Brewing Company,"Notes:One-hundred percent barrel aged in maple syrup bourbon barrels and bourbon barrels over the course of sixteen months, then blended using carefully calculated ratios for the ultimate final product.	",12.6,4.19,45,85,15,50,100,14,170,21,0,45,23,21,155
5361,Pilgrim's Dole,Wheat Beer - Wheatwine,108,New Holland Brewing Company,Notes:A barleywine-style ale made with 50% wheat malt (a wheatwine) aged in bourbon barrels.,12.0,4.02,45,85,10,48,68,24,119,41,0,62,20,27,119
5362,Wheat Wine,Wheat Beer - Wheatwine,108,Smuttynose Brewing Company,"Notes:Smuttynose Wheat Wine Ale is a unique hybridization of two well-known beer styles, combining the rich, voluptuous taste of a traditional barleywine with the subtle, tart flavors of an American wheat ale, topped off with a healthy dose of crisp, herbaceous hops.2007 - 11.4%2008 - 10.3%2009 - 11.4%2010 - 12.0%2014 - 10.8%",10.7,3.89,45,85,21,53,48,58,84,31,0,45,67,8,99
5363,Anniversary Ale,Wheat Beer - Wheatwine,108,Short's Brewing Company,"Notes:2009 Tap only2010 Tap and bottle2013 Tap and bottleSame recipe every year, according to the brewer, though ABV varies slightly.""Anniversary Ale~ A high gravity wheat wine made with blood oranges that render an alluring dark purple hue to the color. Flavor abounds from the spice of green peppercorns and tang from blood orange zest. Aggressive dry hop additions amplify the citrus overtones and spiciness found throughout. ‘Anni’ Ale typifies the full magnitude of Short’s Brewing Company by embodying all the complexities and fulfillment necessary to pay tribute to another year of brewing. 10% ABV 63 IBU's""",10.0,3.97,45,85,25,52,39,51,76,184,0,165,43,32,48
5364,Gamma Ray,Wheat Beer - Wheatwine,108,Terrapin Beer Company,"Notes:Gamma Ray is a wheat beer brewed with a massive amount of honey from Savannah Bee Company. This super powered blast from the past will make you believe time travel is possible.IBU: 40OG: 22.6HOPS: Pearle, Mt. HoodMALTS: 2 Row Pale Malt, Munich Wheat, Carapils, Acidulated Malt.AVAILABILITY: July / Side Project",10.8,3.81,45,85,11,44,51,18,167,43,0,95,43,29,145
5365,Wheat Love,Wheat Beer - Wheatwine,108,Bell's Brewery - Eccentric Café & General Store,Notes:,8.0,3.89,45,85,26,61,51,20,88,55,0,99,40,58,111
5366,Bourbon County Brand Wheatwine,Wheat Beer - Wheatwine,108,Goose Island Beer Co.,"Notes:Made from two-row and malted wheat, Bourbon County Brand Wheatwine is making its debut this year (2018). As the first recipe to veer from the original Imperial Stout since Barleywine in 2013, Wheatwine is a deep amber color, lighter than it’s BCBS counterparts and a true medium to convey the characteristics of 4+ year old Heaven Hill Bourbon barrels. Wheatwine is full of high caramel, vanilla, butterscotch, and toffee flavors.Batch 1 (2018): Aged in 4+ year old Heaven Hill bourbon barrels.Batch 2 (2019): Aged 100% in Larceny wheated bourbon barrels.",15.3,4.27,45,85,8,68,110,12,166,31,1,60,8,31,210
5367,Wood Ya Honey,Wheat Beer - Wheatwine,108,Jackie O's Pub & Brewery,Notes:,12.0,4.21,45,85,9,75,89,11,124,11,2,27,11,27,170
5368,Easter Bunny Vs Unicorn,Wheat Beer - Wheatwine,108,Pipeworks Brewing Company,"Notes:The unsuspecting unicorn was decorating eggs, when out of NO HARE, he heard ""Your ass is artificial grass!"". Before The Unicorn could get a peep, the Easter Bunny, in a ball of furry, attacked with kung (bunny fu) foo carrot-y chops. The Unicorn whipped the hare back and forth, fighting Bunny's intense hop kick with a wheat wine. Don't worry. The Easter Bunny was charged with Energizer battery. The Unicorn will live to dye another day!All puns aside, we've changed up the recipe on this batch of Easter Bunny vs Unicorn. It's fuller in body, with more wheat. We've also added Hallerteau Blanc hops to the dry hop. It's delicious!	",10.0,3.98,45,85,12,59,42,85,125,54,2,92,94,3,126
5369,Star Brew-Triple Wheat Ale,Wheat Beer - Wheatwine,108,Marin Brewing Company,Notes:,9.2,4.05,45,85,18,49,53,35,121,67,0,105,43,19,82
5370,The Revival - Barrel-Aged,Wheat Beer - Wheatwine,108,Pipeworks Brewing Company,"Notes:Our ""Elijah's Revival"" aged in fresh Elijah Craig 12 year old barrels and second use Heaven Hill Ancient barrels that previously held Jones Dog.",13.0,4.25,45,85,7,41,57,22,54,49,0,58,15,56,77
5371,Wheat Wine,Wheat Beer - Wheatwine,108,Portsmouth Brewery,Notes:A toffee-like flavor predominates this bold & assertive wheat ale.	,11.0,3.99,45,85,6,58,47,21,135,84,0,88,26,14,96
5372,Misery,Wheat Beer - Wheatwine,108,DuClaw Brewing Company,Notes:,10.0,3.76,45,85,8,59,49,25,127,68,0,93,31,9,121
5373,White Mocha,Wheat Beer - Wheatwine,108,The Bruery,"Notes:White Mocha is our bourbon barrel-aged wheatwine-style ale, known as White Oak Sap, with fresh coffee beans and cacao nibs. Rich notes of coffee and chocolate are joined by warm flavors of coconut, honey and vanilla that rise and shine on the palate.	",16.3,4.11,45,85,19,73,75,90,120,16,0,35,12,31,217
5374,Strawberry Shortcake Wheat Wine,Wheat Beer - Wheatwine,108,Funky Buddha Brewery,"Notes:Hey pal, this ain't just some sweet little thang. This fierce, frosted goddess is none other than Strawberry Shortcake, a righteous wheat wine brewed with just enough whole strawberries and fragrant vanilla beans to temper its ferocious nature. So beer bros, take heed: it's time to hail to the queen, baby.	",9.0,3.95,45,85,1,40,20,2,58,17,3,62,2,28,48
5375,Elijah's Revival,Wheat Beer - Wheatwine,108,Pipeworks Brewing Company,"Notes:LAAADIES AND GENTLEMEN! Step right up and take a pull of this desirable imibable wonder! now, I'm not a hawkin' a ballyhoo for any old flukum. NO! This prestidigitational flavor rambunction is brewed in inspired conjunction with Niche restaurant. Wegotcher orange, wegotcher citrus hops, wegotcher spices, wegotcher all things nices. This ale is the best on either side of the Mississippi or my name's not Elijah (which it is) and this is not my revival (which it is).	",10.0,3.9,45,85,11,31,28,25,33,39,0,44,25,38,36
5376,Ob.liv.i.ous,Wheat Beer - Wheatwine,108,Griffin Claw Brewing Company,Notes:Bourbon barrel-aged wheatwine	,10.0,4.09,45,85,5,27,40,2,58,23,0,33,11,18,79
5377,Brimstone,Wheat Beer - Wheatwine,108,DuClaw Brewing Company,"Notes:Our full-bodied, 9.5% abv Ryewine, Brimstone, is mahogany in color and built on equal measures of smoky roasted malt and sizzling hop bitterness, accentuated by glowing embers of warm bread, dark fruit esters, and a dry, spicy rye character that smolders from your first sip to its long, lingering finish. Drink up, and get stoned!",9.5,4.0,45,85,4,28,37,31,82,39,0,45,33,23,75
5378,Devil's Heart Of Gold,Wheat Beer - Wheatwine,108,Perennial Artisan Ales,"Notes:The name ""Devil’s Heart of Gold"" comes from what they call the ""Devil’s Cut"". When a bourbon ages in a barrel, a portion of the bourbon evaporates - this is called the ""Angel’s share"". Another portion of the bourbon gets absorbed into the new oak barrel - this is called the ""Devil’s cut"". Therefore, the Heart of Gold beer aging in the barrel starts to absorb back some of the Devil’s Cut and hence the name ""Devil’s Heart of Gold"". We took our Heart of Gold and aged it in a Knob Creek 9-year old barrel from our friends at The Wine and Cheese Place in October 2011. The beer rested in these barrels for 7 months. 204 bottles will be released exclusively at The Wine and Cheese Place.",10.0,4.22,45,85,4,36,46,3,53,6,0,15,4,18,95
5379,White Chocolate - Cherries,Wheat Beer - Wheatwine,108,The Bruery,"Notes:If you closed your eyes in our barrel house, you might think our brewers have become chocolatiers. They dipped cherries into this limited edition of our bourbon barrel-aged wheatwine-style ale. Already rich and creamy with white chocolate flavors thanks to fresh vanilla beans, cacao nibs and extensive oak-aging, this treat for the senses has been enhanced with the addition of tart, sweet, juicy cherries.	",14.2,4.31,45,85,19,97,34,25,115,58,0,91,26,32,138
5380,Wood Ya Honey With Nuts,Wheat Beer - Wheatwine,108,Jackie O's Pub & Brewery,Notes:Honey Wheat Wine Style Ale aged in bourbon barrels & conditioned on toasted nuts.	,13.0,4.2,45,85,6,25,36,3,50,1,1,11,4,5,77
5381,Vernal,Wheat Beer - Wheatwine,108,Element Brewing Company,Notes:Dunkel Wheatwine.	,11.75,3.75,45,85,10,43,34,58,142,36,0,39,61,8,118
5382,Pappy Burleson,Wheat Beer - Wheatwine,108,Anthem Brewing Company,Notes:,17.0,4.23,45,85,4,16,24,7,15,2,0,3,0,1,36
5383,Filibuster,Wheat Beer - Wheatwine,108,Revolution Brewing,Notes:Congressional Approval imperial wheat ale aged for nearly seven months in a mix of Old Forester and Woodford Reserve bourbon barrels.	,11.7,4.21,45,85,0,3,4,1,2,2,0,2,2,0,5
5384,Illegal Ale-Ien,Wheat Beer - Wheatwine,108,Marshall Wharf Brewing Company / Three Tides Restaurant,Notes:A hybrid kolsch/wheat beer brewed with organic blue agave nectar. Light in color and finish.	,8.0,3.84,45,85,17,14,17,11,30,8,1,20,16,0,29
5385,Vern's Wheat Wine Ale,Wheat Beer - Wheatwine,108,Straight To Ale,Notes:,11.0,3.96,45,85,2,18,32,9,38,20,0,34,15,1,43
5386,Beyond Ob.liv.i.ous,Wheat Beer - Wheatwine,108,Griffin Claw Brewing Company,Notes:Rye Barrel-Aged Ob.liv.i.ous	,13.0,4.18,45,85,1,9,15,1,10,1,0,1,0,3,23
5387,Manly Men Beer Club El Hefe,Wheat Beer - Wheatwine,108,Atlantic Brewing Company / Mainely Meat BBQ,"Notes:Our head brewer James Taylor* was given the club’s challenge: brew a high gravity Hefeweizen while tempering the typical clove and banana notes. He began with a healthy amount of Bohemian Saaz hops, and a grain bill of equal parts malted barley & wheat berries. Then he swapped the German Wizen yeast in favor of an English Ale yeast, better suited for a barley-wine. The result is a complex yet delicate beer with a soft mouthfeel which warms yet doesn’t overpower. We like to think of this beer as sort of a cross trainer between the classic unfiltered wheat style and a barley-wine ale. *(Yes he does play acoustic guitar)	",10.0,3.46,45,85,7,53,52,22,81,30,0,46,23,22,93
5388,Territorial Reserve Barrel Aged Wild Wheat Wine Honey Ale,Wheat Beer - Wheatwine,108,COOP Ale Works,"Notes:The Wild Wheat Wine Honey Ale has floral and rustic flavors that began with a generous foundation of pilsner and wheat malts. Local clover honey, two wild yeast strains and 14 months in red wine and bourbon barrels give this distinctive honey ale an earthy backdrop, notes of sweet tropical fruit and rich tartness. Savor accordingly.",11.0,3.91,45,85,14,27,33,11,68,124,0,72,30,8,56
5389,Corporate Guy Wheat Wine Ale,Wheat Beer - Wheatwine,108,Spiteful Brewing,"Notes:We all know that guy...the one who says he's gonna shoot you an email...the one networking at beer events...the one who lives five blocks from work but drives...the one who winks and throws you the finger gun...so next time this guy tries to hand you a business card, grab our very sophisticated Wheat Wine insteadand have something that actually matters in your hand...	",11.0,3.9,45,85,6,26,17,24,29,14,0,20,28,4,57
